location,date,new_cases,total_cases,new_deaths,total_deaths
India,2022-08-14,107732.0,44253464.0,348.0,527037.0
India,2022-08-15,0.0,44253464.0,0.0,527037.0
India,2022-08-16,0.0,44253464.0,0.0,527037.0
India,2022-08-17,0.0,44253464.0,0.0,527037.0
India,2022-08-18,0.0,44253464.0,0.0,527037.0
India,2022-08-19,0.0,44253464.0,0.0,527037.0
India,2022-08-20,0.0,44253464.0,0.0,527037.0
India,2022-08-21,85965.0,44339429.0,295.0,527332.0
India,2022-08-22,0.0,44339429.0,0.0,527332.0
India,2022-08-23,0.0,44339429.0,0.0,527332.0
India,2022-08-24,0.0,44339429.0,0.0,527332.0
India,2022-08-25,0.0,44339429.0,0.0,527332.0
India,2022-08-26,0.0,44339429.0,0.0,527332.0
India,2022-08-27,0.0,44339429.0,0.0,527332.0
India,2022-08-28,68703.0,44408132.0,422.0,527754.0
India,2022-08-29,0.0,44408132.0,0.0,527754.0
India,2022-08-30,0.0,44408132.0,0.0,527754.0
India,2022-08-31,0.0,44408132.0,0.0,527754.0
India,2022-09-01,0.0,44408132.0,0.0,527754.0
India,2022-09-02,0.0,44408132.0,0.0,527754.0
India,2022-09-03,0.0,44408132.0,0.0,527754.0
India,2022-09-04,48403.0,44456535.0,237.0,527991.0
India,2022-09-05,0.0,44456535.0,0.0,527991.0
India,2022-09-06,0.0,44456535.0,0.0,527991.0
India,2022-09-07,0.0,44456535.0,0.0,527991.0
India,2022-09-08,0.0,44456535.0,0.0,527991.0
India,2022-09-09,0.0,44456535.0,0.0,527991.0
India,2022-09-10,0.0,44456535.0,0.0,527991.0
India,2022-09-11,38824.0,44495359.0,159.0,528150.0
India,2022-09-12,0.0,44495359.0,0.0,528150.0
India,2022-09-13,0.0,44495359.0,0.0,528150.0
India,2022-09-14,0.0,44495359.0,0.0,528150.0
India,2022-09-15,0.0,44495359.0,0.0,528150.0
India,2022-09-16,0.0,44495359.0,0.0,528150.0
India,2022-09-17,0.0,44495359.0,0.0,528150.0
India,2022-09-18,38829.0,44534188.0,187.0,528337.0
India,2022-09-19,0.0,44534188.0,0.0,528337.0
India,2022-09-20,0.0,44534188.0,0.0,528337.0
India,2022-09-21,0.0,44534188.0,0.0,528337.0
India,2022-09-22,0.0,44534188.0,0.0,528337.0
India,2022-09-23,0.0,44534188.0,0.0,528337.0
India,2022-09-24,0.0,44534188.0,0.0,528337.0
India,2022-09-25,33926.0,44568114.0,173.0,528510.0
India,2022-09-26,0.0,44568114.0,0.0,528510.0
India,2022-09-27,0.0,44568114.0,0.0,528510.0
India,2022-09-28,0.0,44568114.0,0.0,528510.0
India,2022-09-29,0.0,44568114.0,0.0,528510.0
India,2022-09-30,0.0,44568114.0,0.0,528510.0
India,2022-10-01,0.0,44568114.0,0.0,528510.0
India,2022-10-02,26373.0,44594487.0,163.0,528673.0
India,2022-10-03,0.0,44594487.0,0.0,528673.0
India,2022-10-04,0.0,44594487.0,0.0,528673.0
India,2022-10-05,0.0,44594487.0,0.0,528673.0
India,2022-10-06,0.0,44594487.0,0.0,528673.0
India,2022-10-07,0.0,44594487.0,0.0,528673.0
India,2022-10-08,0.0,44594487.0,0.0,528673.0
India,2022-10-09,17526.0,44612013.0,126.0,528799.0
India,2022-10-10,0.0,44612013.0,0.0,528799.0
India,2022-10-11,0.0,44612013.0,0.0,528799.0
India,2022-10-12,0.0,44612013.0,0.0,528799.0
India,2022-10-13,0.0,44612013.0,0.0,528799.0
India,2022-10-14,0.0,44612013.0,0.0,528799.0
India,2022-10-15,0.0,44612013.0,0.0,528799.0
India,2022-10-16,16815.0,44628828.0,96.0,528895.0
India,2022-10-17,0.0,44628828.0,0.0,528895.0
India,2022-10-18,0.0,44628828.0,0.0,528895.0
India,2022-10-19,0.0,44628828.0,0.0,528895.0
India,2022-10-20,0.0,44628828.0,0.0,528895.0
India,2022-10-21,0.0,44628828.0,0.0,528895.0
India,2022-10-22,0.0,44628828.0,0.0,528895.0
India,2022-10-23,13914.0,44642742.0,66.0,528961.0
India,2022-10-24,0.0,44642742.0,0.0,528961.0
India,2022-10-25,0.0,44642742.0,0.0,528961.0
India,2022-10-26,0.0,44642742.0,0.0,528961.0
India,2022-10-27,0.0,44642742.0,0.0,528961.0
India,2022-10-28,0.0,44642742.0,0.0,528961.0
India,2022-10-29,0.0,44642742.0,0.0,528961.0
India,2022-10-30,9524.0,44652266.0,55.0,529016.0
India,2022-10-31,0.0,44652266.0,0.0,529016.0
India,2022-11-01,0.0,44652266.0,0.0,529016.0
India,2022-11-02,0.0,44652266.0,0.0,529016.0
India,2022-11-03,0.0,44652266.0,0.0,529016.0
India,2022-11-04,0.0,44652266.0,0.0,529016.0
India,2022-11-05,0.0,44652266.0,0.0,529016.0
India,2022-11-06,8313.0,44660579.0,1484.0,530500.0
India,2022-11-07,0.0,44660579.0,0.0,530500.0
India,2022-11-08,0.0,44660579.0,0.0,530500.0
India,2022-11-09,0.0,44660579.0,0.0,530500.0
India,2022-11-10,0.0,44660579.0,0.0,530500.0
India,2022-11-11,0.0,44660579.0,0.0,530500.0
India,2022-11-12,0.0,44660579.0,0.0,530500.0
India,2022-11-13,5798.0,44666377.0,31.0,530531.0
India,2022-11-14,0.0,44666377.0,0.0,530531.0
India,2022-11-15,0.0,44666377.0,0.0,530531.0
India,2022-11-16,0.0,44666377.0,0.0,530531.0
India,2022-11-17,0.0,44666377.0,0.0,530531.0
India,2022-11-18,0.0,44666377.0,0.0,530531.0
India,2022-11-19,0.0,44666377.0,0.0,530531.0
India,2022-11-20,2638.0,44669015.0,43.0,530574.0
India,2022-11-21,0.0,44669015.0,0.0,530574.0
India,2022-11-22,0.0,44669015.0,0.0,530574.0
India,2022-11-23,0.0,44669015.0,0.0,530574.0
India,2022-11-24,0.0,44669015.0,0.0,530574.0
India,2022-11-25,0.0,44669015.0,0.0,530574.0
India,2022-11-26,0.0,44669015.0,0.0,530574.0
India,2022-11-27,2547.0,44671562.0,38.0,530612.0
India,2022-11-28,0.0,44671562.0,0.0,530612.0
India,2022-11-29,0.0,44671562.0,0.0,530612.0
India,2022-11-30,0.0,44671562.0,0.0,530612.0
India,2022-12-01,0.0,44671562.0,0.0,530612.0
India,2022-12-02,0.0,44671562.0,0.0,530612.0
India,2022-12-03,0.0,44671562.0,0.0,530612.0
India,2022-12-04,1830.0,44673392.0,16.0,530628.0
India,2022-12-05,0.0,44673392.0,0.0,530628.0
India,2022-12-06,0.0,44673392.0,0.0,530628.0
India,2022-12-07,0.0,44673392.0,0.0,530628.0
India,2022-12-08,0.0,44673392.0,0.0,530628.0
India,2022-12-09,0.0,44673392.0,0.0,530628.0
India,2022-12-10,0.0,44673392.0,0.0,530628.0
India,2022-12-11,1430.0,44674822.0,30.0,530658.0
India,2022-12-12,0.0,44674822.0,0.0,530658.0
India,2022-12-13,0.0,44674822.0,0.0,530658.0
India,2022-12-14,0.0,44674822.0,0.0,530658.0
India,2022-12-15,0.0,44674822.0,0.0,530658.0
India,2022-12-16,0.0,44674822.0,0.0,530658.0
India,2022-12-17,0.0,44674822.0,0.0,530658.0
India,2022-12-18,1130.0,44675952.0,14.0,530672.0
India,2022-12-19,0.0,44675952.0,0.0,530672.0
India,2022-12-20,0.0,44675952.0,0.0,530672.0
India,2022-12-21,0.0,44675952.0,0.0,530672.0
India,2022-12-22,0.0,44675952.0,0.0,530672.0
India,2022-12-23,0.0,44675952.0,0.0,530672.0
India,2022-12-24,0.0,44675952.0,0.0,530672.0
India,2022-12-25,1154.0,44677106.0,21.0,530693.0
India,2022-12-26,0.0,44677106.0,0.0,530693.0
India,2022-12-27,0.0,44677106.0,0.0,530693.0
India,2022-12-28,0.0,44677106.0,0.0,530693.0
India,2022-12-29,0.0,44677106.0,0.0,530693.0
India,2022-12-30,0.0,44677106.0,0.0,530693.0
India,2022-12-31,0.0,44677106.0,0.0,530693.0
India,2023-01-01,1543.0,44678649.0,12.0,530705.0
India,2023-01-02,0.0,44678649.0,0.0,530705.0
India,2023-01-03,0.0,44678649.0,0.0,530705.0
India,2023-01-04,0.0,44678649.0,0.0,530705.0
India,2023-01-05,0.0,44678649.0,0.0,530705.0
India,2023-01-06,0.0,44678649.0,0.0,530705.0
India,2023-01-07,0.0,44678649.0,0.0,530705.0
India,2023-01-08,1275.0,44679924.0,15.0,530720.0
India,2023-01-09,0.0,44679924.0,0.0,530720.0
India,2023-01-10,0.0,44679924.0,0.0,530720.0
India,2023-01-11,0.0,44679924.0,0.0,530720.0
India,2023-01-12,0.0,44679924.0,0.0,530720.0
India,2023-01-13,0.0,44679924.0,0.0,530720.0
India,2023-01-14,0.0,44679924.0,0.0,530720.0
India,2023-01-15,1116.0,44681040.0,6.0,530726.0
India,2023-01-16,0.0,44681040.0,0.0,530726.0
India,2023-01-17,0.0,44681040.0,0.0,530726.0
India,2023-01-18,0.0,44681040.0,0.0,530726.0
India,2023-01-19,0.0,44681040.0,0.0,530726.0
India,2023-01-20,0.0,44681040.0,0.0,530726.0
India,2023-01-21,0.0,44681040.0,0.0,530726.0
India,2023-01-22,881.0,44681921.0,7.0,530733.0
India,2023-01-23,0.0,44681921.0,0.0,530733.0
India,2023-01-24,0.0,44681921.0,0.0,530733.0
India,2023-01-25,0.0,44681921.0,0.0,530733.0
India,2023-01-26,0.0,44681921.0,0.0,530733.0
India,2023-01-27,0.0,44681921.0,0.0,530733.0
India,2023-01-28,0.0,44681921.0,0.0,530733.0
India,2023-01-29,718.0,44682639.0,7.0,530740.0
India,2023-01-30,0.0,44682639.0,0.0,530740.0
India,2023-01-31,0.0,44682639.0,0.0,530740.0
India,2023-02-01,0.0,44682639.0,0.0,530740.0
India,2023-02-02,0.0,44682639.0,0.0,530740.0
India,2023-02-03,0.0,44682639.0,0.0,530740.0
India,2023-02-04,0.0,44682639.0,0.0,530740.0
India,2023-02-05,724.0,44683363.0,5.0,530745.0
India,2023-02-06,0.0,44683363.0,0.0,530745.0
India,2023-02-07,0.0,44683363.0,0.0,530745.0
India,2023-02-08,0.0,44683363.0,0.0,530745.0
India,2023-02-09,0.0,44683363.0,0.0,530745.0
India,2023-02-10,0.0,44683363.0,0.0,530745.0
India,2023-02-11,0.0,44683363.0,0.0,530745.0
India,2023-02-12,755.0,44684118.0,5.0,530750.0
India,2023-02-13,0.0,44684118.0,0.0,530750.0
India,2023-02-14,0.0,44684118.0,0.0,530750.0
India,2023-02-15,0.0,44684118.0,0.0,530750.0
India,2023-02-16,0.0,44684118.0,0.0,530750.0
India,2023-02-17,0.0,44684118.0,0.0,530750.0
India,2023-02-18,0.0,44684118.0,0.0,530750.0
India,2023-02-19,799.0,44684917.0,10.0,530760.0
India,2023-02-20,0.0,44684917.0,0.0,530760.0
India,2023-02-21,0.0,44684917.0,0.0,530760.0
India,2023-02-22,0.0,44684917.0,0.0,530760.0
India,2023-02-23,0.0,44684917.0,0.0,530760.0
India,2023-02-24,0.0,44684917.0,0.0,530760.0
India,2023-02-25,0.0,44684917.0,0.0,530760.0
India,2023-02-26,1100.0,44686017.0,9.0,530769.0
India,2023-02-27,0.0,44686017.0,0.0,530769.0
India,2023-02-28,0.0,44686017.0,0.0,530769.0
India,2023-03-01,0.0,44686017.0,0.0,530769.0
India,2023-03-02,0.0,44686017.0,0.0,530769.0
India,2023-03-03,0.0,44686017.0,0.0,530769.0
India,2023-03-04,0.0,44686017.0,0.0,530769.0
India,2023-03-05,1803.0,44687820.0,6.0,530775.0
India,2023-03-06,0.0,44687820.0,0.0,530775.0
India,2023-03-07,0.0,44687820.0,0.0,530775.0
India,2023-03-08,0.0,44687820.0,0.0,530775.0
India,2023-03-09,0.0,44687820.0,0.0,530775.0
India,2023-03-10,0.0,44687820.0,0.0,530775.0
India,2023-03-11,0.0,44687820.0,0.0,530775.0
India,2023-03-12,2672.0,44690492.0,6.0,530781.0
India,2023-03-13,0.0,44690492.0,0.0,530781.0
India,2023-03-14,0.0,44690492.0,0.0,530781.0
India,2023-03-15,0.0,44690492.0,0.0,530781.0
India,2023-03-16,0.0,44690492.0,0.0,530781.0
India,2023-03-17,0.0,44690492.0,0.0,530781.0
India,2023-03-18,0.0,44690492.0,0.0,530781.0
India,2023-03-19,4928.0,44695420.0,21.0,530802.0
India,2023-03-20,0.0,44695420.0,0.0,530802.0
India,2023-03-21,0.0,44695420.0,0.0,530802.0
India,2023-03-22,0.0,44695420.0,0.0,530802.0
India,2023-03-23,0.0,44695420.0,0.0,530802.0
India,2023-03-24,0.0,44695420.0,0.0,530802.0
India,2023-03-25,0.0,44695420.0,0.0,530802.0
India,2023-03-26,8727.0,44704147.0,29.0,530831.0
India,2023-03-27,0.0,44704147.0,0.0,530831.0
India,2023-03-28,0.0,44704147.0,0.0,530831.0
India,2023-03-29,0.0,44704147.0,0.0,530831.0
India,2023-03-30,0.0,44704147.0,0.0,530831.0
India,2023-03-31,0.0,44704147.0,0.0,530831.0
India,2023-04-01,0.0,44704147.0,0.0,530831.0
India,2023-04-02,18458.0,44722605.0,50.0,530881.0
India,2023-04-03,0.0,44722605.0,0.0,530881.0
India,2023-04-04,0.0,44722605.0,0.0,530881.0
India,2023-04-05,0.0,44722605.0,0.0,530881.0
India,2023-04-06,0.0,44722605.0,0.0,530881.0
India,2023-04-07,0.0,44722605.0,0.0,530881.0
India,2023-04-08,0.0,44722605.0,0.0,530881.0
India,2023-04-09,34011.0,44756616.0,84.0,530965.0
India,2023-04-10,0.0,44756616.0,0.0,530965.0
India,2023-04-11,0.0,44756616.0,0.0,530965.0
India,2023-04-12,0.0,44756616.0,0.0,530965.0
India,2023-04-13,0.0,44756616.0,0.0,530965.0
India,2023-04-14,0.0,44756616.0,0.0,530965.0
India,2023-04-15,0.0,44756616.0,0.0,530965.0
India,2023-04-16,61499.0,44818115.0,149.0,531114.0
India,2023-04-17,0.0,44818115.0,0.0,531114.0
India,2023-04-18,0.0,44818115.0,0.0,531114.0
India,2023-04-19,0.0,44818115.0,0.0,531114.0
India,2023-04-20,0.0,44818115.0,0.0,531114.0
India,2023-04-21,0.0,44818115.0,0.0,531114.0
India,2023-04-22,0.0,44818115.0,0.0,531114.0
India,2023-04-23,73874.0,44891989.0,215.0,531329.0
India,2023-04-24,0.0,44891989.0,0.0,531329.0
India,2023-04-25,0.0,44891989.0,0.0,531329.0
India,2023-04-26,0.0,44891989.0,0.0,531329.0
India,2023-04-27,0.0,44891989.0,0.0,531329.0
India,2023-04-28,0.0,44891989.0,0.0,531329.0
India,2023-04-29,0.0,44891989.0,0.0,531329.0
India,2023-04-30,53400.0,44945389.0,204.0,531533.0
India,2023-05-01,0.0,44945389.0,0.0,531533.0
India,2023-05-02,0.0,44945389.0,0.0,531533.0
India,2023-05-03,0.0,44945389.0,0.0,531533.0
India,2023-05-04,0.0,44945389.0,0.0,531533.0
India,2023-05-05,0.0,44945389.0,0.0,531533.0
India,2023-05-06,0.0,44945389.0,0.0,531533.0
India,2023-05-07,24241.0,44969630.0,147.0,531680.0
India,2023-05-08,0.0,44969630.0,0.0,531680.0
India,2023-05-09,0.0,44969630.0,0.0,531680.0
India,2023-05-10,0.0,44969630.0,0.0,531680.0
India,2023-05-11,0.0,44969630.0,0.0,531680.0
India,2023-05-12,0.0,44969630.0,0.0,531680.0
India,2023-05-13,0.0,44969630.0,0.0,531680.0
India,2023-05-14,11044.0,44980674.0,90.0,531770.0
India,2023-05-15,0.0,44980674.0,0.0,531770.0
India,2023-05-16,0.0,44980674.0,0.0,531770.0
India,2023-05-17,0.0,44980674.0,0.0,531770.0
India,2023-05-18,0.0,44980674.0,0.0,531770.0
India,2023-05-19,0.0,44980674.0,0.0,531770.0
India,2023-05-20,0.0,44980674.0,0.0,531770.0
India,2023-05-21,5787.0,44986461.0,62.0,531832.0
India,2023-05-22,0.0,44986461.0,0.0,531832.0
India,2023-05-23,0.0,44986461.0,0.0,531832.0
India,2023-05-24,0.0,44986461.0,0.0,531832.0
India,2023-05-25,0.0,44986461.0,0.0,531832.0
India,2023-05-26,0.0,44986461.0,0.0,531832.0
India,2023-05-27,0.0,44986461.0,0.0,531832.0
India,2023-05-28,3283.0,44989744.0,32.0,531864.0
India,2023-05-29,0.0,44989744.0,0.0,531864.0
India,2023-05-30,0.0,44989744.0,0.0,531864.0
India,2023-05-31,0.0,44989744.0,0.0,531864.0
India,2023-06-01,0.0,44989744.0,0.0,531864.0
India,2023-06-02,0.0,44989744.0,0.0,531864.0
India,2023-06-03,0.0,44989744.0,0.0,531864.0
India,2023-06-04,1838.0,44991582.0,16.0,531880.0
India,2023-06-05,0.0,44991582.0,0.0,531880.0
India,2023-06-06,0.0,44991582.0,0.0,531880.0
India,2023-06-07,0.0,44991582.0,0.0,531880.0
India,2023-06-08,0.0,44991582.0,0.0,531880.0
India,2023-06-09,0.0,44991582.0,0.0,531880.0
India,2023-06-10,0.0,44991582.0,0.0,531880.0
India,2023-06-11,1206.0,44992788.0,11.0,531891.0
India,2023-06-12,0.0,44992788.0,0.0,531891.0
India,2023-06-13,0.0,44992788.0,0.0,531891.0
India,2023-06-14,0.0,44992788.0,0.0,531891.0
India,2023-06-15,0.0,44992788.0,0.0,531891.0
India,2023-06-16,0.0,44992788.0,0.0,531891.0
India,2023-06-17,0.0,44992788.0,0.0,531891.0
India,2023-06-18,692.0,44993480.0,4.0,531895.0
India,2023-06-19,0.0,44993480.0,0.0,531895.0
India,2023-06-20,0.0,44993480.0,0.0,531895.0
India,2023-06-21,0.0,44993480.0,0.0,531895.0
India,2023-06-22,0.0,44993480.0,0.0,531895.0
India,2023-06-23,0.0,44993480.0,0.0,531895.0
India,2023-06-24,0.0,44993480.0,0.0,531895.0
India,2023-06-25,472.0,44993952.0,8.0,531903.0
India,2023-06-26,0.0,44993952.0,0.0,531903.0
India,2023-06-27,0.0,44993952.0,0.0,531903.0
India,2023-06-28,0.0,44993952.0,0.0,531903.0
India,2023-06-29,0.0,44993952.0,0.0,531903.0
India,2023-06-30,0.0,44993952.0,0.0,531903.0
India,2023-07-01,0.0,44993952.0,0.0,531903.0
India,2023-07-02,329.0,44994281.0,4.0,531907.0
India,2023-07-03,0.0,44994281.0,0.0,531907.0
India,2023-07-04,0.0,44994281.0,0.0,531907.0
India,2023-07-05,0.0,44994281.0,0.0,531907.0
India,2023-07-06,0.0,44994281.0,0.0,531907.0
India,2023-07-07,0.0,44994281.0,0.0,531907.0
India,2023-07-08,0.0,44994281.0,0.0,531907.0
India,2023-07-09,294.0,44994575.0,6.0,531913.0
India,2023-07-10,0.0,44994575.0,0.0,531913.0
India,2023-07-11,0.0,44994575.0,0.0,531913.0
India,2023-07-12,0.0,44994575.0,0.0,531913.0
India,2023-07-13,0.0,44994575.0,0.0,531913.0
India,2023-07-14,0.0,44994575.0,0.0,531913.0
India,2023-07-15,0.0,44994575.0,0.0,531913.0
India,2023-07-16,303.0,44994878.0,2.0,531915.0
India,2023-07-17,0.0,44994878.0,0.0,531915.0
India,2023-07-18,0.0,44994878.0,0.0,531915.0
India,2023-07-19,0.0,44994878.0,0.0,531915.0
India,2023-07-20,0.0,44994878.0,0.0,531915.0
India,2023-07-21,0.0,44994878.0,0.0,531915.0
India,2023-07-22,0.0,44994878.0,0.0,531915.0
India,2023-07-23,386.0,44995264.0,0.0,531915.0
India,2023-07-24,0.0,44995264.0,0.0,531915.0
India,2023-07-25,0.0,44995264.0,0.0,531915.0
India,2023-07-26,0.0,44995264.0,0.0,531915.0
India,2023-07-27,0.0,44995264.0,0.0,531915.0
India,2023-07-28,0.0,44995264.0,0.0,531915.0
India,2023-07-29,0.0,44995264.0,0.0,531915.0
India,2023-07-30,324.0,44995588.0,1.0,531916.0
India,2023-07-31,0.0,44995588.0,0.0,531916.0
India,2023-08-01,0.0,44995588.0,0.0,531916.0
India,2023-08-02,0.0,44995588.0,0.0,531916.0
India,2023-08-03,0.0,44995588.0,0.0,531916.0
India,2023-08-04,0.0,44995588.0,0.0,531916.0
India,2023-08-05,0.0,44995588.0,0.0,531916.0
India,2023-08-06,392.0,44995980.0,2.0,531918.0
India,2023-08-07,0.0,44995980.0,0.0,531918.0
India,2023-08-08,0.0,44995980.0,0.0,531918.0
India,2023-08-09,0.0,44995980.0,0.0,531918.0
India,2023-08-10,0.0,44995980.0,0.0,531918.0
India,2023-08-11,0.0,44995980.0,0.0,531918.0
India,2023-08-12,0.0,44995980.0,0.0,531918.0
India,2023-08-13,294.0,44996274.0,3.0,531921.0
India,2023-08-14,0.0,44996274.0,0.0,531921.0
India,2023-08-15,0.0,44996274.0,0.0,531921.0
India,2023-08-16,0.0,44996274.0,0.0,531921.0
India,2023-08-17,0.0,44996274.0,0.0,531921.0
India,2023-08-18,0.0,44996274.0,0.0,531921.0
India,2023-08-19,0.0,44996274.0,0.0,531921.0
India,2023-08-20,325.0,44996599.0,4.0,531925.0
India,2023-08-21,0.0,44996599.0,0.0,531925.0
India,2023-08-22,0.0,44996599.0,0.0,531925.0
India,2023-08-23,0.0,44996599.0,0.0,531925.0
India,2023-08-24,0.0,44996599.0,0.0,531925.0
India,2023-08-25,0.0,44996599.0,0.0,531925.0
India,2023-08-26,0.0,44996599.0,0.0,531925.0
India,2023-08-27,364.0,44996963.0,3.0,531928.0
India,2023-08-28,0.0,44996963.0,0.0,531928.0
India,2023-08-29,0.0,44996963.0,0.0,531928.0
India,2023-08-30,0.0,44996963.0,0.0,531928.0
India,2023-08-31,0.0,44996963.0,0.0,531928.0
India,2023-09-01,0.0,44996963.0,0.0,531928.0
India,2023-09-02,0.0,44996963.0,0.0,531928.0
India,2023-09-03,363.0,44997326.0,95.0,532023.0
India,2023-09-04,0.0,44997326.0,0.0,532023.0
India,2023-09-05,0.0,44997326.0,0.0,532023.0
India,2023-09-06,0.0,44997326.0,0.0,532023.0
India,2023-09-07,0.0,44997326.0,0.0,532023.0
India,2023-09-08,0.0,44997326.0,0.0,532023.0
India,2023-09-09,0.0,44997326.0,0.0,532023.0
India,2023-09-10,384.0,44997710.0,4.0,532027.0
India,2023-09-11,0.0,44997710.0,0.0,532027.0
India,2023-09-12,0.0,44997710.0,0.0,532027.0
India,2023-09-13,0.0,44997710.0,0.0,532027.0
India,2023-09-14,0.0,44997710.0,0.0,532027.0
India,2023-09-15,0.0,44997710.0,0.0,532027.0
India,2023-09-16,0.0,44997710.0,0.0,532027.0
India,2023-09-17,452.0,44998162.0,3.0,532030.0
India,2023-09-18,0.0,44998162.0,0.0,532030.0
India,2023-09-19,0.0,44998162.0,0.0,532030.0
India,2023-09-20,0.0,44998162.0,0.0,532030.0
India,2023-09-21,0.0,44998162.0,0.0,532030.0
India,2023-09-22,0.0,44998162.0,0.0,532030.0
India,2023-09-23,0.0,44998162.0,0.0,532030.0
India,2023-09-24,363.0,44998525.0,1.0,532031.0
India,2023-09-25,0.0,44998525.0,0.0,532031.0
India,2023-09-26,0.0,44998525.0,0.0,532031.0
India,2023-09-27,0.0,44998525.0,0.0,532031.0
India,2023-09-28,0.0,44998525.0,0.0,532031.0
India,2023-09-29,0.0,44998525.0,0.0,532031.0
India,2023-09-30,0.0,44998525.0,0.0,532031.0
India,2023-10-01,313.0,44998838.0,1.0,532032.0
India,2023-10-02,0.0,44998838.0,0.0,532032.0
India,2023-10-03,0.0,44998838.0,0.0,532032.0
India,2023-10-04,0.0,44998838.0,0.0,532032.0
India,2023-10-05,0.0,44998838.0,0.0,532032.0
India,2023-10-06,0.0,44998838.0,0.0,532032.0
India,2023-10-07,0.0,44998838.0,0.0,532032.0
India,2023-10-08,490.0,44999328.0,2.0,532034.0
India,2023-10-09,0.0,44999328.0,0.0,532034.0
India,2023-10-10,0.0,44999328.0,0.0,532034.0
India,2023-10-11,0.0,44999328.0,0.0,532034.0
India,2023-10-12,0.0,44999328.0,0.0,532034.0
India,2023-10-13,0.0,44999328.0,0.0,532034.0
India,2023-10-14,0.0,44999328.0,0.0,532034.0
India,2023-10-15,260.0,44999588.0,3.0,532037.0
India,2023-10-16,0.0,44999588.0,0.0,532037.0
India,2023-10-17,0.0,44999588.0,0.0,532037.0
India,2023-10-18,0.0,44999588.0,0.0,532037.0
India,2023-10-19,0.0,44999588.0,0.0,532037.0
India,2023-10-20,0.0,44999588.0,0.0,532037.0
India,2023-10-21,0.0,44999588.0,0.0,532037.0
India,2023-10-22,1464.0,45001052.0,1254.0,533291.0
India,2023-10-23,0.0,45001052.0,0.0,533291.0
India,2023-10-24,0.0,45001052.0,0.0,533291.0
India,2023-10-25,0.0,45001052.0,0.0,533291.0
India,2023-10-26,0.0,45001052.0,0.0,533291.0
India,2023-10-27,0.0,45001052.0,0.0,533291.0
India,2023-10-28,0.0,45001052.0,0.0,533291.0
India,2023-10-29,193.0,45001245.0,2.0,533293.0
India,2023-10-30,0.0,45001245.0,0.0,533293.0
India,2023-10-31,0.0,45001245.0,0.0,533293.0
India,2023-11-01,0.0,45001245.0,0.0,533293.0
India,2023-11-02,0.0,45001245.0,0.0,533293.0
India,2023-11-03,0.0,45001245.0,0.0,533293.0
India,2023-11-04,0.0,45001245.0,0.0,533293.0
India,2023-11-05,139.0,45001384.0,1.0,533294.0
India,2023-11-06,0.0,45001384.0,0.0,533294.0
India,2023-11-07,0.0,45001384.0,0.0,533294.0
India,2023-11-08,0.0,45001384.0,0.0,533294.0
India,2023-11-09,0.0,45001384.0,0.0,533294.0
India,2023-11-10,0.0,45001384.0,0.0,533294.0
India,2023-11-11,0.0,45001384.0,0.0,533294.0
India,2023-11-12,72.0,45001456.0,1.0,533295.0
India,2023-11-13,0.0,45001456.0,0.0,533295.0
India,2023-11-14,0.0,45001456.0,0.0,533295.0
India,2023-11-15,0.0,45001456.0,0.0,533295.0
India,2023-11-16,0.0,45001456.0,0.0,533295.0
India,2023-11-17,0.0,45001456.0,0.0,533295.0
India,2023-11-18,0.0,45001456.0,0.0,533295.0
India,2023-11-19,119.0,45001575.0,0.0,533295.0
India,2023-11-20,0.0,45001575.0,0.0,533295.0
India,2023-11-21,0.0,45001575.0,0.0,533295.0
India,2023-11-22,0.0,45001575.0,0.0,533295.0
India,2023-11-23,0.0,45001575.0,0.0,533295.0
India,2023-11-24,0.0,45001575.0,0.0,533295.0
India,2023-11-25,0.0,45001575.0,0.0,533295.0
India,2023-11-26,189.0,45001764.0,3.0,533298.0
India,2023-11-27,0.0,45001764.0,0.0,533298.0
India,2023-11-28,0.0,45001764.0,0.0,533298.0
India,2023-11-29,0.0,45001764.0,0.0,533298.0
India,2023-11-30,0.0,45001764.0,0.0,533298.0
India,2023-12-01,0.0,45001764.0,0.0,533298.0
India,2023-12-02,0.0,45001764.0,0.0,533298.0
India,2023-12-03,415.0,45002179.0,2.0,533300.0
India,2023-12-04,0.0,45002179.0,0.0,533300.0
India,2023-12-05,0.0,45002179.0,0.0,533300.0
India,2023-12-06,0.0,45002179.0,0.0,533300.0
India,2023-12-07,0.0,45002179.0,0.0,533300.0
India,2023-12-08,0.0,45002179.0,0.0,533300.0
India,2023-12-09,0.0,45002179.0,0.0,533300.0
India,2023-12-10,876.0,45003055.0,6.0,533306.0
India,2023-12-11,0.0,45003055.0,0.0,533306.0
India,2023-12-12,0.0,45003055.0,0.0,533306.0
India,2023-12-13,0.0,45003055.0,0.0,533306.0
India,2023-12-14,0.0,45003055.0,0.0,533306.0
India,2023-12-15,0.0,45003055.0,0.0,533306.0
India,2023-12-16,0.0,45003055.0,0.0,533306.0
India,2023-12-17,1761.0,45004816.0,10.0,533316.0
India,2023-12-18,0.0,45004816.0,0.0,533316.0
India,2023-12-19,0.0,45004816.0,0.0,533316.0
India,2023-12-20,0.0,45004816.0,0.0,533316.0
India,2023-12-21,0.0,45004816.0,0.0,533316.0
India,2023-12-22,0.0,45004816.0,0.0,533316.0
India,2023-12-23,0.0,45004816.0,0.0,533316.0
